tweets,type,class_name
لا إله إلا أنت سبحانك إني كنت من الظالمين,0,0
البطارية لازم تتبدل,0,0
دابا فهمني حاجة وحدة اش بغيت تݣول,0,1
جزاك الله خير,1,0
احب الشوكولاتة بجميع أنواعها,1,0
استغفر الله العظيم واتوب اليه,1,0
الحمد لله رب العالمين,1,0
الحب والتسامح,1,0
لم أقع في حبك بدافع الملل أو الوحدة أو عن نزوة أحببتك لأن رغبتي بك كانت أعظم من أي سعادة أخرى,1,0
تاريخو أكيد ماهو مشرف,-1,1
مغارة هرقل,0,0
آمين يارب العالمين ويحفظك وبارك فيك,1,0
مقاطعة الانتخابات من طرف الشباب هي الحل,-1,0
وخاب ظني حين ظننت أن ظني في محله,-1,0
قلبي تحمل وجع كتير واكتر من جرح مجروح,-1,0
الله يبارك فيك شكرا,1,0
عندي شيء حصري لعالم البرمجة باذن الله,0,0
تتحقق السعاده اذا عرفت أن تختار الأشخاص المناسبين في حياتك,1,0
شكراا لحبيبة ديالي,1,1
فوز الريال و بحصة كبيرة ان شاء الله,1,0
ماتبقاوش تسولوني بزاف اسئلة ما عندها معنى,-1,1
حقا كل شيء يجري حولي يكسرني,-1,0
تحية لكل عشاق الأغنية الجبلية,1,0
اتقي الله أيها المنافق فوالله لن ينفعك تمسحك الرخيص بابن سلمان حين تقف أمام الله عز وجل ليحاسبك,-1,0
لا حول ولا قوة الا بالله اين المدافعين عن حقوق الانسان و الطفل لعنة الله على المنظمات الدولية التي لا تحرك ساكنا,-1,0
الله يسعدك صديقي لك مني الف تحية,1,0
فراق الاحبة اشد من الموت,-1,0
تحية كبيرة للجماهير النصراوية من المغرب الشقيق,1,0
هذا يسمى احترام عادات وتقاليد البلد المستضيف وليس فيه شيئ غريب,1,0
ولأنني أحبه استودعته الله في نهاره وليله نومه وصحوته حزنه وفرحه استودعته الله من كل شي يضره,1,0
بالطبع واخدينها ولكن غير باللسان شي أخر لانعرفه هدا هو التخلف بعينيه,-1,1
من روعة ذوقك اخي,1,0
استغفر الله وأتوب إليه,1,0
الطريق المستقيمة لا تصنع السائق كذلك الحياة يا صديقي,0,0
بدمعتين هطلتا مني اشكر على حفاوة الاستقبال,1,0
تابعنا من المغرب و البضبط من مدينة كلميم الحبيبة باب الصحراء,1,0
الشكر لله حظيت بتكريم عن سن من اناس طيبين تكريم معنوي تخونني الكلمات في هذه الاثناء انا سعيد جدا لله ما اعطى و لله ما أخذ,1,0
يوصلون افكارهم لشكل الفريق بطريقة اقل ما يقال عنها انها عفنة وفاضحة,-1,0
ان الله على كل شيئ قدير,0,0
آمين يارب,1,0
التعليم في البيت ثم المدرسة,0,0
بجب أن يخاطبه الجميع بهذا الخطاب,0,0
ما عرفت ما نكتب و لكن غا نكتب و صافي باش هادشي يبقى هنا للذكرى,0,1
فخامة الحلي المغربية الاصيلة,1,0
مراكش عطاتني بزاف عوضاتني على بزاف كنت ضيعتهم مراكش وقتما تنجي ليها تنحس براسي فمدينتي,1,1
من هادشي كامل فاش نرجع غنمشي عند الوالد انعاود ليه هادشي,0,1
و دابا انا فخور بنفسي و متأكد ان الوالد غيكون فخور بيا الشكر موصول للجميع و خصوصا,1,1
المهم من هادشي احبكم بلزاف بلزاف يا مغردين,1,1
إجابة رقم واحد,0,0
عاجل بالفيديو أردوغان يعلن لأول مرة عالهواء إسم الق ات ل الحقيقي لجمال خاشقجي,0,0
صدق الله العظيم,1,0
أغلب الأسر تصر على أن يكون أبناؤها متميزين وعباقرة ومشكلة هذه الأسر لا تقبل ان صفة العناد,-1,0
استمر و ما عيك بإذن الله توصل هدفك بكل صحه و سعاده,1,0
اخيرا رجعت كيما كنت,0,1
اخيرا غنعس مرتاح بعد سنوات طويلة من الصبر,1,1
هذا جهلك المعتاد,-1,0
ما اجتمعت السمنة والعقل في جسم واحد قط,0,0
من يراقب السعودية حبا يعيش فخرا,1,0
الله يرحم ليكم الوالدين جميعا,1,1
مجتمع ذكوري سيداته النساء من اجمل ما قرأت,1,0
ليلة سعيدة يا مغردين,1,0
الانسان لا يعرف قيمة الحياة حتى يمر بها اما سعيد او شقي,0,0
صباح الخير يا وجوه الخير,1,0
الله يرحم الحسن الثاني و كافة الملوك المغاربة المسلمين و بارك لنا في ملك محمد السادس,1,0
مساء الورد وياسمين يا اخي كريم,1,0
صباح الورد واليسمي صديقتي المحتريمة انا من الصحراء التي كانت مستعمر من طرف الاستمار الاسباني وانتي من اي بلد,1,0
على الجميع ممكن متابعه,0,0
ثق بأن لا شيء يفيدك في الدنيا سوى صلاتك وما الدنيا إلا حياة فانية,1,0
حاول أن لا تتحدث كثيرا عندما تغضب وسيطر على كلماتك,1,0
لله يجيب لي يقول الحق,1,1
حسبنا الله و نعم الوكيل,-1,0
أنا غادي نرحل لكازا,0,1
ممكن متابعين,0,0
تمتع و شوف اخواتك الحلوات,1,1
مايحزفي النفس هومانسمعه من كلام ساقط في بعض اسواقنا وشوارعنا,-1,0
عاشت الأخوة,1,0
النجاح يليق بك,1,0
اللهم انك عفو تحب العغو فاعفو عنا,1,0
و الله سهيلة حالة صعبة,1,1
استغفر الله العظيم واتوب إليه,1,0
العشاء الصحي يكون خفيف,0,1
اللهم امين امين,1,0
استغفر الله العظيم وأتوب اليه,1,0
القلب الصافي,1,0
التراكمات قد تجعل الشخص يقسو رغم لين قلبه,-1,0
المغرب فوق كل اعتبار,1,0
اللهم ارزقنا قلبا سليما مساء طيبة وقلوب صادقة,1,0
مطبل من الدرجة الأولى بامتياز,1,0
مساء االحب في الله يحل مساءمع اجتماع اهل واحباب,1,0
عليه الصلاة و السلام,1,0
ا رواية لهفة والحنين حكاية وجع لايمكن تلخيصها في كلمات,0,0
فى عمق كل آنسآن وجع صآمت,-1,0
يا جماعة الحيوانات الكل ضدنا,-1,0
حين تأتي كلمة أحبك من قلب أحببته بعمق حد الادمان هنا سلاما علي أي وجع هنا سلاما علي من حلم بك أو بي,1,0
اللهم امين وانت داعى ولك بالمثل واكثر يارب,1,0
لأن المستقبل عظيم لأن الانجازات فرحة ولأن الحلم شغف ولأن العلم رفعة اتعب من اجل ذاتك,1,0
لعلك لا تدري تلك الصدفة التي تأتيك بشخص بشخص واحد فيه كل ما أردت من شغف الأمنيات,1,0
اتبع حلمك شغفك رسالتك في الحياة أنت تحمل في داخلك شيئا فريدا اكتشفه واجعله بوصلتك نحو دروب النورانسان بلا,1,0
لالا راني متاكدة ماراهاش تخرج عندي حبي,1,1
انا قصة انسان انا جرح الزمان,-1,0
اعيش في حنين,1,0
أمسينا وأمسا الملك لله والحمد لله لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير,1,0
الحق مزعج للذين اعتادوا ترويج الباطل حتى صدقوه,-1,0
لا تترك المواظبة على قراءة سورة الإخلاص والمعوذتين,1,0
الحب ليس كلمات تؤخذ من الأغاني وليس حجارة تستخدم لبناء قصر أوهامي الحب إحساس بقلب يخاف عليك يمنحك الابتسامه,0,0
لا اله الا الله محمد رسول الله,0,0
المغرب خط احمر ياكلاب,-1,0
الريال عظيم في الشوط الأول كالعادة,1,0
الله يسلمك من كل سوء وشر انت اهلك يا قلبي,1,1
الله يسعدك في دارين يا اخي كريم,1,0
الله يجعل السعادة لا تفارقك طول عمر يا قلبي,1,0
شكل ترتيبهم مختلف,0,0
محطة القطار أكدال الرباط,0,0
السلام عليكم ورحمة الله وبركاته محطة القطار طنجة المدينة,0,0
الانتصار او افضل الموت و انا احاول,1,0
يارب احفظهم,1,0
واو شكرا للمعلومة لم نكن نعرفها,1,0
البطولة ان شاء الله,1,0
خاب ظنكم,-1,0
وعايشة كأنها في جنة وكل الدنيا ملكاها,1,0
نعم التربية,1,0
باقي ساعة وحدة فقط,0,1
لا تؤذي قلبا لم ترى منه الا الجميل,1,0
عليك أن تعطي مشاعرك اللحظية حقها من الوقت,1,0
إن تألمت عش هذه اللحظة لأنك مدركا أنها ستمضي,0,0
الله يشفيه شفاء لا يغادر سقما ولا ألما,1,0
عليه افضل الصلاة وازكى السلام,1,0
لكل شيء وقته الذي يستحق عيشه بكل تفاصيله دون إهدار الكثير منه,0,0
رئيس مقعد مريض لا يستطيع التحرك و الكلام لم يقدم خطاب للشعب منذ ما يقرب الخمس سنوات و الشعب يخشاه و يرتعش منه,-1,1
إعتداء على مشجعين ل من طرف مجموعة من مشجعي,-1,0
حماقة أخرى من حماقات إبن سلمان,-1,0
مدريد دائما بيضاء كبياض الثلج,1,0
لا تغضب والديك لترضي الآخرين ف الآخرين لم يفنوا حياتهم من أجلك,1,0
ماننساش الصحراء حيت فيها دوزت أجمل أيام العطلة,1,1
دقيقة صمت حبايبي,1,1
لهجتها هي بصمتها حبيبتي,1,0
يوما ما ستصبح مجرد ذكرى لبعض الناس فافعل ما بوسعك لتكون ذكرى طيبة,1,0
رايكم بالبرنامج حتى الآن جماعة,0,0
الله على الصوت,1,0
كلبة من أتباع العلمانية الإستعمارية,-1,0
وكأنها إعلامية محترفة كاريزما وحضور وثقافة وحركات وضحكات تجبدك تخليك ماتشبع منها,1,0
كانت حلقة خفيفة ضريفة جميلة فيها كمية حلاوة وجمال الجميع ابدعو الصراحة بانتظار باقي الحلقات,1,1
رئيس مشلول وشعب مذلول,-1,1
سواء كنت ناجح أم فاشلا الناس سيتحدثو عنك بسوء فلا تبالي لأن الناس لم جدو عيبا في الذهب فقالو بريقه يتعبو العيون,-1,0
اني ارى رؤوسا قد اينعت و حان قطافها,-1,0
كلام جميل احسنتي النشر حبيبتي الغالية جزاكي الله خيرا,1,0
كلامك صحيح يعطيك الصحة وربي يقدرني على فعل الخير شكرا,1,0
مرحبا صديق جديد على صفحة تويتر,1,0
لعنكم الله الخبر ليس حقيقة فقط تروجون للفتنة بين الشعوب فقط,-1,0
الله يعطيك العافية,1,0
الحمد لله الوزير نفى الخبر,1,0
لا استطيع ان اجعل احدا يكرهني او يغضب مني يجب ان اراضيه بأي طريقه,1,0
برافو فخر المغرب والعرب,1,1
وجهك شرح صدري,1,0
سلمكي الله من كل سوء حبيبتي الغالية,1,0
الكرة المغربية تتطور سنة بعد سنة,1,0
وصلت الفكرة أخي,0,0
الله يعفو عليك تولي تحتارم حرفتك,-1,1
تصبح علي خير يا اخي عبد الله ليلة سعيدة واحلام جميلة,1,0
تصبحين علي خير يا قلبي ليلة سعيدة واحلام جميلة,1,0
لذلك وصفناه بالقذر,-1,0
الف مبروك,1,0
اللهم امين وانت داعى ولك المثل واكثر يا رب,1,0
سيدة جدا محترمة,1,0
هذا وصف الشريعة والدين يا محترمة,1,0
لاشغل لاكرامة إنه الإحتقاروالتشريد القسري,-1,0
لديك عقدة مستعصية الحل مع الدين,-1,0
واحد من الأصدقاء القدام كان ديما مفكرني فيها,0,1
سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته,1,0
صح لسانك,1,0
لااله الا اللهمحمد رسول الله صلى الله عليه وسلم,0,0
الله الله إي الجمال ده ما شاء الله عليك,1,0
في كل بلدان العالم يخرج الشعب لمساندة النظام أو المطالبة برحيله,0,0
في أي منطقة بالضبط من الريف,0,0
يارب اكون بحلم ماشفت بعيني,1,1
والله معك صح,1,0
للطلب يرجى التواصل,0,0
ا مالك على السيدة حشومة قرا اشنو كتبت بشوية لم تقلل من شأن المغرب,1,1
ماشي مشكل مقبولة على راسي,1,1
الله يسمح لينا منهم,1,1
كلنا واحد كلنا ضد السرطان,1,0
اودي صافي وصلات ليهم للعظم هربات عليكم ببزاف,-1,1
صباح النور الحمد لله مكاينش,1,1
صراحة معمر الوالد فيقني كنت إلى صبحت ناعس نهار واحد كتسمع ديك الجملة الشهيرة فينما ندوز نلقاك ناعس,0,1
افضل منبه في الكون هو الام اذا طلبت منها ان توقظك في السابعة صباحأ سوف توقظك في السادسة و تخبرك انها الثامنة و بالتجربة هل مازالت أمك توقظك,1,0
آخر الزمان هو هذا,-1,1
عذب بما شئت,-1,0
و زد عليها الله يسمح ليهم الاستقبال الزين لي كيديرو في الصيف,-1,0
هناك أفكار غير صحية عديدة روجت لها الأفلام الرومانسية في هوليوود قدمت نسخة خيالية عن الحب لكنها في الواقع تعد عشقا مستحيلا,0,0
مع الاسف نعم,-1,0
استغفر الله,1,0
من منا لا يحب الحرية,0,0
منا الصورة و لكم التعليق,0,0
الصحافة ليست جريمة لكنها اصبحت تجارة,-1,0
أعظم الأعمال تلك التي تكون نتاج ترو بلا صخب و لا عجلة,1,0
على سلامتك,1,0
إذا كان محاورك جاهل لأساليب الحوار,-1,0
عمل فني رائع نحت على جذع شجرة,1,0
كل اندية العالم استفادت من الأخطاء التحكيمية بدون استثناء,1,0
على الأقل ارسنال وصلات للفينال,1,1
عليك مواصلة محاولاتك و ستلقى النجاح حليفك في الأخير,1,0
واخا و لكن راه العدد مهم,0,1
هذا شرط قديم,0,0
ممنوع تفوت ثلاثة اللعابة من فرقة وحدة,0,1
لم اشجع أي منتخب طوال حياتي هناك بعض المنتخبات اردت لهم الفوز من باب المتعة لكن التشجيع لا,0,0
الله يبارك فيك,1,0
عشاق الفن السابع أقوى فيلم منتظر لسنة,1,0
أكيد ان شاء الله يا ربي,1,0
ان شاء الله يا ربي هي داخلة للتجارة و التسيير,1,1
جل المغاربة اصبحوا ضد قطر,-1,0
هل دولة كالمغرب تكشف الحقائق,0,0
عيد ميلاد سعيد ختيتوا الصغيرة,1,1
عندنا بالمغرب و الجهل عار و ليس ظلام,-1,1
يوسف النصيري يسجل الهاتريك ضد احد كبار الاندلس,0,1
اه معرفت انا تفرجت في دقايق من الشوط الأول,0,1
ها التعصب بدا,-1,1
راه قلتها الفوق ماشي هدف حينت خطأ على اللاعب البرازيلي اما التسلل مكاينش,0,1
شبعت ضحك ملي شفتها مكاينش شي لاعب في التاريخ ما زكلش بينالتي إلا واحد و هو لي معمرو تارو,1,1
أريد زيارة هذا البلد قرات عنهم كثيرا,1,0
صباح النور صافي غا نولي نغرد غي على كرة باش نوصل لهاد كمية تفاعل ديما,1,1
قمة السعادة أن تمتلك شخصا يجعلك تغفو مبتسم وتستيقظ مبتسم وما بين الإبتسامتين قلب فرح و راحة لا توصف,1,0
التحكيم الاسباني أحسن من تحكيم الدوري المغربي بدرجة وحدة,1,1
الله يعاونك عليها,1,1
القصة جاتني عادي و لكن لي ضحكني هو ديك الجملة ديال شرح المفردات,1,1
أثينا مصرع مواطن تحت عجلات مترو أومونيا,0,0
نهاية اسبوع رائعة للجميع,1,0
تعلمنا الموسيقى كيف نقيس فترات صمتنا,0,0
الآن حان وقت العربية الفصحى,0,0
اكثر من مجرد نادي,1,0
هانتي استفدتي شي حاجة هاد الليلة,1,1
الله يحفظاك,1,1
شكون هذا,0,1
أنا لم اتكلم عن الدين,0,0
ان شاء الله,1,0
عرفت غي الهضرة متبع الاخبار لكن خاصوا يكون شي حاجة,0,1
هذا هو الجواب الصحيح,1,0
الحمد لله و لو أننا دائما ضد قرارات الدولة لكن ما فعله المغرب الآن يعد ولادة جديدة لسياسة أخرى,1,0
العذراء هي كلمة مؤنث,0,0
الحمد لله غاندوزو بالحب كيف ديما,1,1
كرة القدم اخترعت لتلعب بمثل هذه الطريقة,1,0
لكن كتقال بالضحك فحال بزاف ديال الحوايج,1,1
الحمد لله جاوب واحد,1,0
معمرني شفت العنصرية في المغرب بسباب اللون,1,1
إنا لله و انا اليه راجعون,0,0
أحلامنا حياة ثانية,0,0
الله يرحموا,1,1
آمين يا رب,1,0
صلى الله عليه و سلم,1,0
هاديك السيدة معمرها هضرات في هاد المواضيع,0,1
الله يهدي مخلق,1,1
نعم للحرية,1,0
الله يهدي مخلق,1,1
آمين يا ربي,1,0
أخبث خلق الله هادي عارفينها كاملين لكن علاش تقدموا علينا بخطوات,-1,1
أول واحد غا نبلوكيه هو هاد السيد مكيعرفش يناقش كتشدوا من هنا كيجبد ليه حوايج اخرين كتحول معاه فيهم كيبدل ثاني,-1,1
و الأخ حنا هاضرين على المغرب اش قربنا لشي جزائر,0,1
استغفر الله,1,0
أنا مغربي و منسمحش ليك تنقص من دولة ضحات بمليون و نصف المليون شهيد من ولادها في سبيل الاستقلال,-1,0
مرحبا بكم بصراحتكم,1,0
أنا شخصيا غير موافق,-1,0
أو لسبب آخر يهمه هو شخصيا و ليس له علاقة بفرعون أو قيصر أو روما,0,0
شكون قال ليك هادوك مختلين عقليا و منحكموش على حالة واحدة و راه وقعوا حالات هما في المساجد من بنات صغار ولاد صغار عيالات الرجالة فهمتي,0,1
هاد الميساج حتى هو واعر,1,1
حتى العربية لي كيهضر بيها زوينة,1,1
التحكيم المصري لا علاقة و الدليل اعتماد الإتحاد المصري على الحكام الأجانب,-1,1
صراحة معنيديش مع الكرة المغربية,-1,1
نحن نفتخر بإسم الإسلام,1,0
نهاية المباراة بفوز مانشيستر يوانيتد على أرسنال ب قتالية رائعة من لاعبين أرسنال مع دفاع غير موجود,1,0
و تعليق أكثر من رائع,1,0
واش كاين شي إنتخابات و انا ما في راسيش ولا شنوا,0,1
كنا مغاربة و بقينا مغاربة و غا نبقاو مغربة و إن الفرج لقريب,1,1
أكره التفاصيل,-1,1
ان شاء الله,1,0
المشكل هو أنه قانونيا لا يمكن,-1,0
لأول مرة كنشوف شركة كتدير للإشهار لمنتوجين متنافسين في السوق,0,1
بالمناسبة قررت السعودية إباحة الغناء بالمطاعم,0,0
الحمد لله معرفهاش,1,1
اه منطقيا منعطيوش لبنادم كثر من حجموا,0,1
و الله مكنعرفها,0,1
محمد صلاح قام بإغلاق جميع حساباته على مواقع التواصل الاجتماعي,0,1
من أغرب ما قرأت اليوم,0,0
و أحسن منك لم تر قط عيني و أجمل منك لم تلد النساء,1,0
كنتكلمو على أثمنة خيالية على فكرة حتى المستوى ديال التعليم الخصوصي في بعض المدارس هابط,-1,1
أغرد اليوم باليونانية لأني أعشق هذا البرنامج,1,0
الحمد لله لم نخن الوطن لأجل المال و لو أردنا المال لبقينا بالوطن و عشنا ملوك من أجل الديموقراطية ثم الديموقراطية أما الحرية فهي موجودة بالوطن,1,0
خلف كل نافذة مضيئة في وقت متأخر من الليل قصة,0,0
أول إصلاح هو التعليم,0,1
هذا المقصود,0,0
مبروك التأهل إلى ربع النهائي للمنتخب الياباني الشقيق,1,0
حظ موفق لرفقاء الكابتن وليد و ماجد,1,0
دول الشمال صعاب في البرد,0,1
الله يجيب شيفا,1,1
البطولة الوطنية مسواها ضعيف و ممل للغاية,-1,1
خطأ إداري,0,0
الإحتمال الرابع هو أنني عاشق لليفربول حتى النخاع و أيضا الثاني,1,0
الله يهديهم,1,0
الجملتين الأخيرتين أفضل تعريف للزواج,1,0
و هل الإنجاب و الإعتناء بالأطفال شيء سهل,0,0
معندي مشكل مع حتى شي واحد حينت أصلا مكنجمع مع حتى شي واحد من غير الخدمة و صافي,0,1
الله يعفو,1,1
اخترتها طواعية لم أجد يوما نفسي في بلدي,0,0
حكمة اليوم,0,0
مباراة أكثر من رائعة,1,0
أكيد لن يخذلوك لأنك تتكلم عن جماهير لديها حلم عمره سنة و تفقد الأمل و لن نفقده,1,0
دائما صورته حاضرة بمدرج الكوب,0,0
واييه راه حتى أنا داك شي لي بغيت نقول,1,1
الحمد لله هاد القنوات ديال السعودية كينقلو الدوريات الكبرى,1,1
مخرج المباراة سعودي نقل لا علاقة هاوي,-1,0
الحمد لله دارت معايا مزيان قالت ليا تقاد حتى تقاديت عاد صورات بنت الناس الله يعمرها دار,1,1
أي بلاد فيها الفقر,0,1
العفو رائع هذا د نسيم الحداد,1,1
يا ربي آمين و حتى أنا معاك,1,1
كل تاريخ العرب هو كذبة يكذبون عنا و نحن نرى بالعين فما بالك بالتاريخ,-1,0
ليس كل الشعوب,0,0
هذه التغريدة موجه فقط للبنت السعودية التي ارتدت عن دينها أنا أوافقها الرأي إن كانت قرأت عن الديانات الأخرى جيدا و كذلك عن دينها أي واحد من الكون كله درست الديانات جيدا لن يخرج إلا بخلاصة واحدة وهي أن الإسلام هو الأساس,0,0
خرجت بخلاصة واحدة أن والدي انتسبوا إلى الدين الصحيح و أن الإسلام دين الحق,1,0
ولدت مسلم بالفطرة لكن هذا لم يمنعني يوما من القول لماذا أنا مسلم,0,0
لي مبغاش يتفهم ليا هو علاش بنادم كيضرب طريق ديال بالصح باش يوصل أوروبا و في اللخر يبدأ يسرق و يبيع في داك شي و في آخر يرجعوه البلاد و يقول ليك ظلموني,-1,1
واش متأكدة محاولة سرقة ولا فقط وسوسة,0,1
رعاة الإبل لم تصلهم الحضارة بعد,-1,0
مزال ما واعينش,-1,1
شعب مختل عقليا,-1,0
أه الصبر والله,1,1
ملقيت منقول من غير آمين,0,1
أكيد نهار لي نتعلموا فيه النقاش كن أكيد غادين نخرجو من الأزمة الفكرية لي ولات عندنا,-1,1
بعض المرات كنبدا نقرأ في التعليقات و التغريدات ديال ولاد و بنات بلادي كنبغي نشير بتيليفون لهاد الدرجة مستوى ديالنا نزل,-1,1
إذا كنتم لا تحبون القراءة فهذا تقرير صوتي,0,0
مسجد الرحمة اول مسجد في بريطانيا يقع في مدينة ليفربول شارع بروم تيراس أسسه المحامى البريطاني وليام عبد الله كويليام والذي أقيمت فيه الصلاة أول مرة عام م,0,0
الرجال صناديق مقفلة مفاتيحها التجارب,0,0
الشعب هو سبب الأزمة المالية,-1,0
اشتباكات بين قوات الامن ومحتجين يونانيين على زيارة ميركل إلى أثينا,0,0
تهانينا للسيدة نعيمة لا أعتقد أنهم سيجدون أفضل منك,1,0
نورد لك في هذا التقرير بعض الأفكار التي تشجع الأطفال على القراءة من أجل المتعة والمرح,1,0
إن شاء الله,1,0
أنا باليونان لكن كل شهر بفرنسا إن شاء مرحبا بالطلاب,1,0
الله يبارك فيك آخي,1,0
أكيد دابا وصلنا النقطة المشتركة نشكركم سيدي,1,0
للوالدين لا بد أن توقظوا حس النكبة في أنفسكم متى ما تيقظ هذا الحس تنبهتم لخطورة الزمن جالسوا أفلاذ الأكباد تعرفوا على أفكارهم ناقشوهم برودكم تجام وتجاهلكم لهم وإهمالكم لهم سيورثكم ما ستندمون عليه طيلة عمركم وتذكروا دائما جسامة المسؤولية التاريخية,-1,0
أنا دائما مع التفكير و التريث و عدم التسرع,1,0
الله يبارك فيك,1,0
من يضمن المستقبل قال لا تلقو بأنفسكم إلى التهلكة,0,0
أنا كنتعقد من هاد شي شيء لا يستحق النقاش الطامة الكبرى كاين لي معندوا حتى فكرة يدافع عليها و هاضر المهم هو يزيد الصداع,-1,1
لكي أكون معك صريح المشكل ليس لا بالحكام و لا شيء المشكل في الشعب,-1,0
الله يبارك و يجزيك بخير,1,0
آمين يا أخي,1,0
الله يبارك فيك,1,0
ممكن نعرف علاش,0,1
لكن بيناتنا كانت كتعطي المفعول ديالها,0,1
مجرد ملاحظة يعني,0,0
لقد كان لي الشرف أني درست بالمسيد أفضل الأيام,1,0
يا ربي تغفر ليه,1,1
أنا إنسان فاشل في العلاقات الغرامية,-1,0
الصينيون يعبدون الرئيس و الحزب الشيوعي آسيا الشرقية مختلفة عن العالم ككل,0,0
مبروك لمصر اللقب قبل أن تلعب البطولة يستاهلوا إخواننا المصريين,1,1
حدراف كيسالي معايا في التصاريح ديالو,0,1
مبروك لمصر اللقب,1,0
خططوا لمستقبلكم,0,0
أنا قلت معمرني ماشي منقدرش,0,1
لأرى كمية الجهل التي وصلنا لها,-1,0
الثقافة بالكتب,0,0
الأستاذ هي حرفة قبل أن تكون مهنة,0,0
فاشلة إذن تغير,-1,0
دير لي بغات تصرف غير مقبول من رجل تعليم,-1,1
الحرية لمن طلب بحقه,1,0
حان وقت غلق حسابك على الفيسبوك,0,0
ها علاش إخواننا المصريين يقولون الله على أخلاقك يا فخر العرب,1,1
أنا ما رجاوي ما ودادي أنا كنموت على ليفربول لكن مقارنتي الشخصية كنقول اليوم أفضل من مباراة الخميس,1,1
عندك الصح الجمهور كيعمل الضغط,1,1
أحسن ديربي تفرجت فيه لن انظر إلى النتيجة نقطة سوداء البطاقتين الحمراوين برافو الرجاء برافو الوداد عامين متفرجت في الديربي لكن هاد المرة تفرجت و عجبني الحال للمعلومة مباراة اليوم أفضل مباراة السيتي و ليفربول,1,1
أنا رجل تعليم لكن ردة الفعل غير مقبولة و العتاب لابد منه,-1,0
مصطلح وقحة مخاصوش يتقال بنت مزال كتبان عندها او سنة مزال طائشة ممكن أتفق لكن وقحة لا أتفق تماما,-1,1
سمحي ليا هي قلات الأدب هو مول العقل هي مراهقة كاين طرق أخرى,-1,1
كان كتمارس عليه سلطة القمع و التحقير و ملي توضف بغا يفرخ المكبوثات ديالو في التعليم,-1,1
عرفتي أنا كتوقع ليا مع اللحية أنا تشوفني بلا لحية و باللحية تقول ماشي نفس الشخص,0,1
من عندي أنا غا توصل إن شاء الله,1,1
مسابقة لعام لم نعش فيه سوى أيام كيف,0,0
أظن هذه الصور في اليمن و ليست سوريا,0,0
تقرير أكثر من رائع بعنوان,1,0
و من يتمتع بقلب كبير مثلي انا مثلا,1,0
أن تحسن لمن أحسن إليك الكل يستطيع ذلك لكن أن تحسن لمن أساء إليك فذلك لا يستطيع فعله إلا العظماء,1,0
مباراة اليوم خيبت آمال عشاق الدوري الإنجليزي لم تكن مباراة التي نتطلع لها خصوصا بيب لم يلعب الكرة نهائيا,-1,0
سياسة الترقاع ستظل بهم في القاع,-1,1
لكن من المفروض يكون اجتماع ثلاثي و ليس ثنائي,0,0
سامح و اصفح إن الله لا يضيع أجر المحسنين,1,0
مع الأسف الجامعة ترفض التأجيل,-1,0
أصعب هو تبقا في بلادك حاصل متعرف ما دير,-1,1
شخصان أكرما من يكذب و من لا يحترم الوقت,-1,0
لا يقاس الوفاء بما تراه أمام عينك بل بما يحدث وراء ظهرك,0,0
الله يبارك فيك,1,1
آمييين يا ربي,1,1
إن شاء الله يا رب,1,0
إذا كان الماضي لا يستحق الحديث فلنصنع مستقبلا يستحق أن يحكى,1,0
العام الجديد باين العربون كيف غا يكون بدا بمشكل في الأنترنيت,-1,1
باقي زوفري الحمد لله و افتخر,1,1
حق مشروع,1,0
أنا أحمل المسؤولية للشعب لو الكل بقى في منزله لا عمل لا دراسة لكانت الحكومة تراجعت عن قرارها,-1,0
وجا بشع و تريد إيهام نفسها أنها جميلة,-1,0
قال أحدهم تضع علي وجا رطلا من مساحيق التجميل وتريد رجلا صادقا كوني صادقة مع وجهك أولا,-1,0
ان تولد ذكرا فهذا قدرك وان تعيش رجلا فهذا اختيارك,0,0
مرحبا بكم في روسيا الإتحادية حيث بوتين يصفي أي معارض,-1,0
كيف تشعر كونك أكثر ألماني محبوب في إنجلترا,1,0
بمناسبة آخر جمعة في هذا أكثر عام ختمت فيه القرآن قراءة,1,0
أكيد و اروع بكثير,1,0
إن الله وملائكته يصلون على النبي يا أيها الذين آمنوا صلوا عليه وسلموا تسليما الأحزاب,0,0
بالصحة لي غا ياكلها,1,1
إن شاء الله,1,0
الحياة هي التجارب هي المغامرات هي أن تصعد في جبل كله شوك و صخر حاد و تستغرق ساعات للوصول للقمة و الأمطار ترافقك من الخطوة الأولى حتى النهاية و تصبح أكثر عرضة للمخاطر الأكثر من ذلك هو أن تركبه ليلا,0,0
اتمنى للناطقين بها كل عام و انتم بألف خير,1,0
الذي قال ان الفقر ليس عيبا اراد ان يكملها ويقول بل جريمة لكن الاغنياء قاطعوه بالتصفيق,-1,0
مشكلتنا نحن العرب نتجادل ولا نتناقش,-1,0
أحسن ماتش ليفربول ضد بايرن ميونخ بزوجهم كيلعبوا كرة,1,1
الحمد لله العودة للصدارة و روح الفريق موجودة,1,0
عدم العلم بالشيء لا يعني عدم وجوده,0,0
ماذا يفعل الفقير بوردة فواحة,0,0
الله ينعل كرواتيا و ابو كرواتيا أصبحت أكره هذا البلد حكومة و شعبا,-1,0
