tweets,type
o9sim bilah ila awel mra ntfaraj f9ih omanmalch mnou li bhali ystasyoni hdaya,1
مبدع تبارك اله نحن بحاجه لمثل هذه المبادرات مشكورا علي مجهودك الجبار و بانتظار الجديد,1
courage,1
بكتين اختي,0
احسن عوان ديك الميمه,0
kayen sat chapeau bas bro respect from casa dima wydad,1
ارجوكم ساعدوني امي مريد جدا وانا انشر فديوهات عن القران ولا القي الدعم هل يمكنكم يا اخواني المسلمين ان تساعدوني بالاشتراك و تدعوا له ان تشفي امي,0
السلام عليكم السي الخراز فيقتي علي المواجع ملي قلتي المرا خاصها تمشي مع راجلها لروضه مكرهتش كون كنت شفت الفيديو قبل ميموت الزوج ديالي ياربي ترحمو كان نعم الزوج كان خدام معاكم الطفي عبد القادر شفت صورتك معاه دعيو ليا معاه ربي يسكنه فسيح جناته نتمني تقرا التعليق ديالي اله يرزقك طول العمر يارب,0
la 3ala9a lfikra kayna mais dakchi machi howa hadak la oghnia wala lclip 3yanin bjouj,0
خويا جمال مكرهناش نبقاو نشوفو مرتك اله يخليها ليك ديما معاك ف ڤديوات,1
alah inazal 3lik na3la tayahti dal 3la rijal onti awjah lwil khasak tamchi daway fa9rab sbitar aji 3andi ana otchofi rajala 3lach 9adan ila o3awat lik tarbiya man lawal,0
ه لا لا انتا مسخوط واله شيحاجا بروفيسيونيل,1
سلام عمر سلام رجاء انتو جواج عزاز علي بزاف كنبغي مقلب ديوالكم,1
حسبي اله ونعم وكيل فيه اله ياخد فيه الحق,0
la hada brujula track big up,1
b9a fiya omar mskin,1
ماديرش راسك ما شفتش ان شاء اله ميمتك تدخل الجنه ديرلي جام وابوني,0
سؤال مطروح علاش زوجه ديالك هنيه بي الحجاب و في حفل زفاف لا,0
machalah 3likom laykemel 3likom blkhir ya rebi,1
adoma tanjawiya xowho bina 9alk rahk ons ntina mra hsn mnk,0
اتفه المقالب,0
الشفاره اله ياخد فيكم الحق المسؤولين,0
اله يخليها لك جيتو زوينين بزاف,1
jito mwatin lah ikhalikom lba3diyatkom khouya jamal,1
جريمه هزت مشاعرنا اله يحسن اعوان امها انها فلده كبدها في رمشه عين حرمت من ابنتها وهي ما زالت في ريعان شبابها اله يرحمها ويوسع عليها و يسكنها فسيح جناته امين يارب العالمين مؤسف جدا ان المجرم لم ينال عقابه وهاذا زاد في ماساه والدتها لا الاه الا اله حقها عند اله سبحانه وتعالي اما المجرم ضميره سوف يانبه طول حياتك و سوف تبقي في خياله وسيعيش تعيس ويتالم لما فعله لتلك الطفله البريئه نسال اله ان يصبر والدتها ويعينها علي ما هي فيه الهم امين يارب العالمين مشكور علي هاذا الموضوع انه مؤلم ومؤثر ونهايته كانت حزينه لان المجرم ما زال حرا ولم ياخذ عقابه تحيه طيبه ومسيره موفقه باذن اله,0
اله يعطيه الموت ياربي اله يخد فيه الحق لا حوله ولا قوه الا باله,0
بلاد الظلم ماكاين لا حمايه اجتماعيه لا قانون لا دوله القوي ياكل الضعيف وكيت لي جات فيه الفقر والجهل والاستغلال مبقا ما يتقال,0
براكا ماتديرو من الزوامل نجوم بهدلتونا,0
و لكن نقال,0
باقا فيا بف واله مسكين مرض حيت قتلو ليه باباه قدامو و ختو نتحارات و عاش ف زنقه مشاكيل مرضوه و صنعو فيه الانفصام شخصيه ومغاربه كيعيرو و مفاهمين والو,0
sah sah 3ib 3ar jibo hado hada mrid adwah lapital machi,0
dz am hna wla ni wahdi,0
m9owed,1
ياربي احن عليها فهاد اليله دالجمعه,0
3lama ضروري الجزء 3,1
rap,1
الحلقه زوينه بزاف اخويا جمال ملي جبتي مرتك اله يكمل عليكم بالخير,1
مسكين هاد الراجل بقا فيا,0
7ibito kep up lbenj ur on the right path,1
we removed your instagram,1
عجز لسان عن الكلام رحمها اله واسكنها فسيح جناته واله يشافي امها ان له وان اليه راجعون,0
kanhna9 3likom ana,1
ياربي تلطف بالعباد حسبي اله ونعم الوكيل,0
بدنا جزء الرابع بليز يلي بدو الجزء الرابع لايك,1
اخطر واحد فالبودكاست او نتهي الكلام,1
nta kayn,1
bravo,1
تبهديل والفضائح وتجيب البنات يكملو عليك وزيد يوتيوب واله يا حاج مطيح قمتك راجل وتموت راجل لاحول ولا قوه الا باله,0
مالك اش ضك ازمل لشويخ اله ينزل عايك لغضب,0
khot top,1
واله تا بزاف ه سخفت من ضحك بالخصوص ديال لاصير ه برافو رجاء جمعتي gاع لمقالب لي دار ليك فمقلب واحد,1
لهبال فيه افيه,0
عمر و هو معصب يهبل,1
الانسان ائع,0
عدلان الجزء الرابع عافاك,0
تبارك اله علي ادومه,1
13 02 wtf,0
nry wlh hta bkwni,0
لاحول ولاقوه الا باله العلي العظيم هدا هو السباب بزاف بحال هاد البنيه مساكن ماتيقدروش يعود المشاكيلهوم نصيحه مني الي وقع ليها شي مشكيل ماتسكتش توقف كلشي تم تم وتعود الي قريب ليها اله بفرجها عليكوم ابراڤو عليك ملي ماطيحتيش داك اتيلال ختي اله يعوض ليكوم بماحسن,0
مي اختنا راكي كبيرا نورمالمو متروحيش معاه لدار مي سلطه تع المغرب وين راكم,0
سوي جزئ رابع,1
كبور,1
1m,1
بقيتي فيا احبيبتي كون كنت حديا لقسم اله نفرقو مع ختي بغيت ربي يقهرو اله يعطيه مصيبه بقيتو فيا واله,0
la 7awla wela qoweta ila bileh ya rabi,0
و المغاربه مالكم لي جا عاود شي حاجه تيقوه فيقو و عيقو راه كولشي كدوب فكدوب كيديرو هكا باش يديرو بوز,0
اله يعطي لدنيا وحسوس شي تقطيعه لداك السان بقا فيا باباها,0
ربي يفرج عليهم راهم كي حلتنا طيحتلي دمعه,0
7echouma 3lik lah ikhelikoum be3ediatekoum kaneberikoum,1
هو راه البيغ الي كلاشا لول ماشي ديزي نتا غار كتخربق بحال لا ديري هو الي معدي,0
كما تدين تدان غادي تجي في ختو ولا بنتو غادي تناك عليه هكا ختي ماتبكيش راهم رجال دليرين كما هكا كلهم عطاين ربي يهنيك وله مسكينه نيه ياربك مجتمع مايرحمش كون جيت عايشه فل مغرب كون جيت عندك ماتبكيش ختي له لاتربحو نقش هذي طيز مو,0
لاحول ولا قوه الا باله العلي العظيم اش هادشي لي ولينا عايشين فيه واش باصح كاع المغاربه مسلمين واش هاد المهزاله لاحول ولا قوه الا باله العلي العظيم وصافي معندي منقول منغير اله يشافيه ويهديه ويرجع ليه عقلو لي مشا ليه,0
من احسن الاغاني عند البنج,1
سوي لجزء الرابع,0
ديري جزء ربع و مبروك,0
خوت طلعو لسيد يوصل لمليون حشومه واله كتطلعو تفاه لي كيبغيه يبان حديا,0
شحال كنكره رجل ضعيف شخصيه راكي طحتي غير في شماته لا تسحباكش رجال بحال هدا كون كان راجل ميكون تبعك وفمو محلول بحال لبهيمه,0
tfo 3la blad dzbl,0
ahsan haja hiya tedhak tekhser bzf,1
harikasınız,1
لاحول ولاقوه الا باله الهم اهدي بناتنا وابناءنا سير داوي بنتك اله يشافيها مسكينه واله يكون معك اشيريف,0
حلقه استثنائيه شحال مضحكت هاكا ه تحيه لك خويا جمال,1
الجزء الرابع,0
عندو ما يقول,1
لو داك القاتل كيشوف هاد الفيديو مثلا باش غيكون كيحس دابا حق ديك البنت مخص بضيع خصهم اطالبو باعاده فتح القضيه,0
ana mafhemtch pk bnat hmarat wech rajel iji ikhtab wela tlawe7 teb3o ldar houwa ijib walidih machi nti temchi rabi ikhalso nti rabi ifarajha 3lik khti netmena had video ikoun dars lbnat dak lmalayka ma 3andou denb,0
له ي ختي قطعتي ليا قلبي ٠,0
السلام عليكم هل لاني اقرا القران لاحد يشترك معي,0
انا بعدا كنحبكم,1
عفاك بغينيا الجزء الرابع,0
top,1
lbenj chi haja bazaf,1
irhamo man fi ard yarhamokom man fi samae mskina alah ychouf mnhalha ya rabi tfaraj 3liha,0
بليز عمر سوي جزء 3 بليز,0
من نيتكم تمشيو مع واحد لدار كيفاش ايشوفوك واليديا واش من نيتكم راه لي بغاكم ايجي لداركم من لخر,0
radwan bravo,1
اله ينعل بوه لكلب حيوان,0
lah m3ak akhty 9t3ty liya 9lbi wlah,0
لا احد يدعم اهل القران الكريم,1
ربي معاك بنتي,0
مرحبا مكن نتبادل الاشتراك لو سمحت,1
نحن اخوه ويتامي ونحتاج دعمكم في القناه انا و اخي لكي نتعاونو ديرو ابوني لايرحم ليكم الوالدين,0
بالصحه الضحك سي الرمضاني المحترم وبارك اله في السي رضوان بن عبد السلام,1
khouy malek 3ela hadchi gha tebourich akhouy ou lah li metaf9 yeban 7edaya,0
جايا كنجري من القسم انا و صاحبتي ه,1
عمل جزا ربع,1
اكبر تحيه الام ديالها حيت مالحتش بنتها او وقفات معاها انا بغيت ربي يفاجيها عليهم ياربي عفاكم لي عندو باش يعاون يعاونهم اله يسهل عليكم فينكم ا ناس لي كيوجدو لعرس اكشوان وقفو مع هادي حتي هي اله يحن عليكم دارني خطري واله لفيديو عودتو كثر من 8 لمرات فينما نشوف الام ديالها دموع كينزلو,0
سلام,0
rak dima top,1
saha lik 7,0
صراحه حشومه هاد رمضان تحطو هاد الاشكال دون المستوي اتقاو اله,0
واش هاظ شوف تيفي تجيب لينا غير الفضائح اله يفضحها ويفضح القائمين عليها دنيا واخره او هاد نهار الجمعه من نهار جات هاد القناه ديال الزبل وشعب مفضوح او علمت الناس سعايه وعدم الحياء الناس قبل متبان هاد قناه الويل كان عندهوم شويه ديال لحياء دابا كولشي وجهوا صحيح او شي طالع يسعي او كولنا تنسعاو اله او شي تيتكلم علي الفساد كولشي بغا يبيع وجهوا فهاد لبلاد لي معندها مصالح اجتماعيه تصلح هاد الامور او متخليش هاد القواده ديال هاد القناه ينشروا وسخنا فالعالم وسيروا يالقائمين علي هاد القناه اله يعطي لباباكم فضيحه فوليداتكوم كي تفضحوا فولاد الناس او كولشي بغا ينشر غسيلوا لموسخ فالاعلام او كون كان غير شي حاجه تحمر لوجه هادشي لتعلموا الجيل الصاعد يبدا حياتوا بسعايه والوجه المكشوف اله يكشف عليكم ستر اله,0
ربي يخليكم لبعضاكم ثنائي ماشاء اله,1
يارب اتوسل اليك باسمك الاعظم ان ترزق اليد التي اشتركت في هاته القناه فرحه يسجد لها باكيا ورزقا وافرا امي رائعه في تمتيل تستحق مشاهده,0
مت ضحك,1
وهي علاه راحت معه لدار انا و حزنت عليها,0
3ajaza lisan 3ani lkalam,0
ياربي تاخد لحق فيه مسكينه باقه صغيره,0
مع انها لا جمال لا اخلاق لا صوت لا حشمه تفو عليكم بجوج,0
جزء4,1
tkhrbi9 na9s,0
khouya botato nadia,1
علاش تمشي معاه اصلا تيقه مبقاتش,0
اهلين مختاجه اكمل الشروط المطلوبه زورو قناتي واذا عجبكم المحتوي لا تجاهلوني بلايك واشتراك اله ينوركم يا رب,0
wlhta bkit bdehk surtout la9ta dial berma,1
ayama 3lach maskina haka wlh rabi wkilo hada li darlha haka maskina,0
la3 ihafik katb9a fia,0
مسكين مشي لخاطرو اله اشفيه,0
اه قطعتيلي قلبي ربي يكون في عونك وحسبي اله ونعم الوكيل في كل واحد كان سب في تعاستك اختك من الجزائر,0
لا لا ساليتي معايا,1
لموت تدحوكات انا مت,1
تبارك اله عليك,1
احسن واحد و اله اله يكثر من مثالو,1
فين هاد غبور با خالد,1
انا فتي كفيف اعطاني اله صوت جميل جدا دخلوا وشوفوا ايلي كنت كانستاهل ادعموني,0
هاد المسكين متعاونوش معاه راه مسكين خدام فباركينغ او درت قناه حطيت تلاته فيديوهات انا موهبه طربيه اطلسيه في غناء عندي 1 مشترك بغيت غا تدعموهي غا بالاشتراك صاف اله اخلي ليكون ما عزيز عليكوم يا ربي ربي عفاكم راني يتيم الاب عفاكوم راه ملقيت لي عاوني باش نبان موهبتي اله ارحم والدين تعاونوا معايا درت القناه باش نتعرف او تعرف موهبتي مبغيتش نديعها تعاونوا معايا,0
كنتمني من السيد الحموشي والناس المكلفين بهاد القضايا يعاودو يفتحو الملف ويقلبو علي المجرم مابغيتش هاديك الام تموت وتدي معاها الغصه لقبرها بغيتها تمشي عند اله مرتاحه بلي بنتها خدات حقها فدنيا اله ياخد حقها وحق بنتها من داك المجرم الكافر لي قلب ليهم حياتهم وتعدا علي بنيه فزهره العمر لا حول ولا قوه الا باله,0
لا حول و لا قوه الا باله,0
wili wili tiyratniy bent lham wli 3la sout bobrisa,1
اعلام فاشل,0
3afak joze 4 pliz,1
slm 3chrani ana 1 man motatabi3inkom bghitkom ila t9adro diro che vedio 3la ihsas donia,1
ه نتا و البيغ عندكم بزاف نقط مشتركه منها ديك صلعه,1
anari 3la 39l sghre msakn lay frjha 3likom w3lina w3la aywahd mdyoum rjal lbar charbin 39lhom taymchiw idhko 3la bnyat sghar ma3ndhom 39l machi dnbk ahbiba lay dir lik chitawil dyal lkhir wmskina dik lmima mhna m3ak lah yarbi,0
تفو عليك ا شوه كنكرهك,0
ه لا حول ولا قوه الا با اله ضحكت من قلبي,1
صاحبي حياتي بحال شي فلم,0
كلشي واعر الا سلوي زوبير,0
ماشاء اله مراتك كتحمق اله يخليكم لبعض,1
رجاء وعمار احبكم كتيرا استمرو في هذه المقالب انا حفصه السبحي شكرا كتيرا,1
kanxmik atobi,1
6 43 طيرني هنا قاليك وهاداك حسوس ه وا طلعات ليه مسكين السكر حشومه كاع او,0
بقا فيا حال اسئله جد سهله,0
lbartuoch,1
nari 3omar 5atar walakin hram 3lik drti had chi kamel rajae,0
خصنا نحيدو ابوني لهاد لقناه لي متفق معايا يدير جيم باش توصل لاكبر عد مكن لا اشوف تيفي,0
شوف tv مستوي زيرو نتوما لي كاديرو شان لهاد النوع,0
hada lbnj likan3raf steyl m9awed,1
الا جات عينيك فهاد الكومونطير و درتي ابوني اله يخلي ليك الوالده ديالك ويفرحك,1
ياربي تلطف بالعباد حسبي اله ونعم الوكيل,0
تطوان,1
importe quoi dye3t une heure de ma vie,0
لاحول ولا قوه الا باله,0
خوتي اله يرحم ليكوم الوالدين تفاعلو معايا aboner stayhome stayhome stayhome stayhome stayhome stayhome stayhome stayhome,1
شكون كيتفرج فيها دجنبر 2018 احسن حلقه دازت في هذا البرنامج عاودتها 5 مرات,1
ah bghina tiktokat nta3kom,1
tboricha,1
وله الحمد انا فتي كفيف اعطاني اله صوت جميل جدا اله يفرج همومك يلي تدعمني باشتراك,0
yamat kan lbenj me9awed,0
تحيا ليك من مدينه اسفي المغرب,1
lala bzef tyrtini askowza,1
تباركله عليك,1
احسن فيديو اجمال فالقناه,1
lah ykon f3onk a5ti raja ana kon kan 3ndi xi a5 kaydil bhal hakda an9tlo,1
lah yakhos fih l7a9 yarbi,0
winak winak chal zwinin lah yhjbkoum yarbi,1
اله ارحمهما قصه حزينا جيدا اله اياخذ فيه الحق يوماما اعود الجريمه ويقبضو عليه,0
بصحتكم تدخل عليكم داركم جديده بالرزق والصحه والهنا تستهلو كل خير بقات بلاصتكم فطنجه,0
لا بزاف,1
بغيت يدك ليشاده تيلفون تسيفط الواليديك القبر النبي الي مدخل دعموني فالقناه فضلا وليس الامرا,1
اله يستر مابقا مايعجب,0
افضل فيديو,1
jit nfakrek yamat l3ez,1
احسنه حلق شوفته,1
مكن تدعموني وتشتركو بقناتي وعندي محتوي حلو,1
ناري فقصني كيفاش كيدوي معاها حسيتها غتقوليه ترجل معانا اخويا,0
نتا و سوينغا و شي شويا من احسن الامتال لي من الشباب المغربي لي عطاو الاضافه برافو فيديو عميق الخلفيه دويلو شبعانا معاني,1
علاش حنا صحابات الميناج مكتعطيوناش قيمه ومكتبغيوش تعاونونا كنضرب غير جفاف فالديور وكارين تعاونو معايا بابوني لقناتي نكمل شروط باش نعاون والديه عافاكم,0
walah akhouya ila lah i3tik saha kadhakna b3da 3wachrk mnroka,1
حرام عليك يارجوتا,0
lbenj top rap maroc,1
الجزء رابع,0
شتراك,0
un bag de diamo et 1 milio doro,1
مسكينه صغيره ربي معاك,0
انتي اختي اله ايصبرك,0
part 2,1
مسكين حسن عوانك,0
plz abonés ma chaîne,1
ه احسن حلقه,1
choha,0
مساخيط نتوما,1
omar 7shouma 3lik,1
بليز عمل الجزء الرابع,0
اله يخليهالك مراتك واله ضحكتيني فيديوهاتك واعريبن,1
hme9 olah ila khrjti liha l39l,1
مسكينه بقات في الام اله الي عالم بحالها الموت مصيبه ولكن موت الابناء اكبر من المصيبه,0
قطعتي قلبي اختي وانتي تحدثين انضر الي ملامح وجهك واجد الصدق والالم في تعابير وجهك انتي ضحيه ام اله يهديها ولكن لا تفقدي الامل مازل يوجد ناس طيبين رسالتي الي الام ديالك واتمني ان تقرا ما اكتب بنتك انتي سب كل الي مرت بيه ولا تهربي من هذه الحقيقه اتمني انك تصحي الخطا الكبير الذي فعلته وان تضمي ابنتك الي حضنك علاش الغريب يحن وانتي كاينه لما جعلتي ابنتك تمر بكل هذا الالم اويها الي حضنك ورحميها من ذل السؤال اه من قلب لا يرحم اه من قلب لا يحن قلوب اصبحت حجر نفسي اساعدك يا اختي ولكن الضروف صعبه يارب ارحمها يارب يارب ارحمها يارب يارب ارحمها,0
track shakhd,1
هاد الزمر متبقوش تجيبوهوم هادو مخصكش حتا تحسبوم كاينين اصلا عيقتو حتا شي صحافين مكجبوهوم غير نتوما كتجشعو علي قوم لوط يزيد يدزاد,0
مفهمش الديسك,0
بقات فيا مسكينه,0
ويارب وان كان سحرا فابطله,0
تبادل الاشتراك,1
je adore,1
respect,1
hamda bzaf kfach z3ma ladina,0
ياخويا منيمتا وحنا كانتسناو غير غفلت وهو يتلاح,0
حلقه واعره بالروجوله,1
بكثره ما كنتفرج فيك وتنسمع الجرائم وليت كنعس اليل كامل فليكوشمار معرفتش واش غير بوحدي ولا كاين لي بحالي المشكل انت ادمان,0
بقا صور معا مراتك,1
mskine b9a fiya walhe lahe ychafihe lahe ychafihe b3do mnhade syde braka rilifihe rahe hzine,0
السلام عليكم خوتي عاونونا باشتراكم فالقناه قريبا انشاء اله انبدا فنشر المحتوي ديالي ولي هو محتوي نقي وشكرا عاونونا بغيت ربي يفرحكم مافيها والو الا فرحتوني حتا انا جزاكم اله خيرا,1
البنج بدا كيغني الراب وبعد من الرايب,1
لاحوله ولا قوه الا باله مسكينه اله يرحمها حق عند اله,0
احساس,1
bekitini khti lah chof men 7alek ya rbi fga3 bnat li bhalek,0
بغينا الاجزاء بزياده 2 3 4 5 6,1
lz3fan ichof alfa mrc,1
maskina malha alah yisbarha,0
ه,1
a7san video ghadi nchoufo youtube brojola,1
ça fait mal maejbnich lhal,0
اجمل فديوات,1
مسكينه بقات فيا مها مسكينه مقدراتش تصبر عليها,0
ه الهربه طيرتوني,1
طوب ماشاء اله عليك مكرهتش اني نكون وحده من تلاميذ ديالك او اله يوفقك,1
عمر بليز بغينا الجزء الرابع,0
الطيحه قتلتني,1
plz ljoz2 4,0
لا غا گولها الارضيه الي فباريس اولا فاوروبا عامه ماشي هي الارضيه ديالنا و ماشي هي الشوارع ديالنا افرق كبير بين السما و الارض الاستعمار ارحم من هاد الحكام الي شادينا,0
mais 3lach mchito 3ando hbiba chofi ki raditi mamak fin chiti mra tamchi 3and rajal bach ichofoha lwalidin rabi iahdik sabar mimtak,0
بغينا الجزء الرابع pliîiz,0
عندي اقرف اخ وله حتا من كسوه حكمني فيها سعداتكم له يخليكم مجموعين او فرحانين,0
ام,0
هادي تجربتي كاع ماتفرحك الطوله والتجريده راه ماتاتنفع فوالو,0
si hiya ghaltat olghalat kiw9a3 الاعتراف بالذنب فضيله lah yakhud fih ha9 olah ychuf mn halhum oy3awnhum oyw9af m3ahum oyakfi mn anakum tb9aw thutu luma a3la bant rah tawhda mabghat tkun dahiya ola tkun haka rah taych omuraha9a ostaghal sadaja dylha rah hada lighyhder rah 3ndu bntu ola khtu ola mamah omayb9ach yhal famu bzf hit لتعجب يتبلي baraka mn ahkam musba9a 3wnuha olim3ndu bach y3awn y3awn blsanu ygul khyr ola yskut oyd3i liha bfaraj yarbi,0
waw nice bro,1
1m kmelat tubi,1
gha lbrhoush ly mtl3houm,0
magnifique bravo,1
بقات فيا هاد البنت بكاتني صراحه اله ياخد الحق فلي كان سباب,0
spécial,1
حتا انا شدوني علي الورقه ولكن ماشي الورقه و علي الورقه ديال النيبرو,1
ach had tbata ach had rzana ach had lklam lmozoune like share men andi,1
wld nase trab rjal,1
wh bro tki bro flahza9,1
li wld arfoud iban hna,1
الحكام الخويا دايما الصغار خاصهوم خدموا علي الكفار,0
السيد الخراز نريد منك حلقه حول شخص مواطن بريء ما حاول التدخل بحسن نيه لمحاصره مجرم ما و لكن تسب في موت المجرم و تحدث لنا عن مصيره المحزن,0
لبنج الواقع,0
من افضل الحلاقات ديوال تضحك تخسر,1
tlagito wlh lah ykhalikom lb3diyatkom,1
جزء الرابع ولكن هذه المره رجاء,1
قطعتلي قلبي واله يلي يقتي فيا اله يسهل عليك وانا حمل وكندعي معاك من قلبي,0
مسكين واله يا ربي تعفو عليه,0
يا ربي مسكينه ربي يخليكم عاونوها يا مغاربه عاونوعها حرام عليكم انا من جزائر معندي مندير غير ندعيلها مسكينه حسبي اله ونعم الوكيل ربي يجبهالو في صحتو,0
hantouma m3ana,1
walah kat3oni kalbi masakin,0
hal9a loubna abidar ma 3andhach 5k dislike,1
haja wahda li machfnach mankom kat hawiha diro lflos bzaid flyoutub,1
لي عصبو داك المقدم يحط لايك,0
بدنا الجزء الرابع,1
العداب لا اله الا اله محمد رسول فينكم الصحافه حضين غير اكشوان انتبهو الناس المجروحه الفقيره لي مبيدها حيله ابعاد اله بلاد الحقاره والظلم ناس كتموت وهي حيه اغتصاب كريساج العداب الكحل اتقاو اله,0
اويلي شعرو حسن من شعري,0
واهي ناري قتلتني بضحك انا عاد ولدت بي عمليه وقفت صوه بش نكمل فديو مقدرش نصبر مقدرش نضحك انه عندي غراز اش بغتي فيا متوقعتهاش منك ديال تحيد شعر اصعب لحظه,0
nishe,1
وقف وقف بغيت ربي يسعدك ويحفظك من كل شر ويطول في عمر والديك الي فرحيتيني بابوني فضلا منكم,0
ادوما اوف منك البسيسل اشرشبيل,1
ربي يكون معاك,0
واش انا بوحدي لي معندي حتي شي اهتمام بهاذ القضيه صدعتوني كوبل عادي لاش هاد حيحه كلها,0
عمر بدنا الجزء الرابع ارجوك,1
اله يبارك فيك نتا و مرتك,1
wtf bzaf,1
ادومه بقا فيا,0
علاش كاتيقو وكاتمشيو برجليكوم علاش ماتيقيش وخا يكون خاطبك اله ياخد فيه الحق,0
هاذ شوه tv واله حتي بهل مرضي كرونه لصقه فدوك لحمق و تصلا ضور ديالهم ولان انتقالات الي جيران,0
حوجي علي يا طيبه,1
الهم سخر لها عبادك الصالحين و اله ياخد فيه الحق,0
hada clasic l3b ranked wtfrj,1
ياحامل الهاتف اله يجعل امك من اهل الجنه ياما دير ليا ابوني ساعدوني عفاكم ديروليا اشتراك لهذه القناه انا ضايعه ومحتاجاكم تعاونوني,0
طراك ماكديرش المل 20 02 2019,1
حرام عليك ياعمرجنتها,1
و اله احبك في اله,1
فرفرني,1
نيتك ناقصه في لفيديو تاني تحيه لزوجتك اله يحجبكم,1
البنت معدبت مسكينه ضحيه ديال مجتمع يخ منو مها خلاص هدشي عيب وعار راه غادي تحاسبو علينا,0
تخيل معايا بلاصت دوك الفلوس لي ديعت ف 209 علي dofus كون شريت شي 10 bitcoin او خليتو حتي ليوما او ندخل ناخدهم,0
ه,1
حسيب اله ونعم وكيل فيه,0
an9at fiya wala maskina,0
حلقه حامضه بمتياز,0
او شحال كيوت اله اخليكم ديما ناشطين,1
كرومه اند يويو,1
nari fax gatlih malk,1
مسكين,1
الهضره ديالو مبنثه مرجلش السيد عندو انفصام قاليك الغراب قلد مشيت لحمامه وهو ينسا مشيتو,0
ه ـ ـ ـ ـ ـ ـ ـ ـ ـ ـ ـ ـ ـ ـ ـ ـ ـ ـه,1
تحيه ليك السي الخراز مني انا لي كنتابعك من المانيا,0
3jbni flhdra dyal lbas lbyd 3nd lmra li matlga rajlha,1
مسكينه يحسن عوانها موت الابناء وموت الام اصعب حاجه,0
البيغ و وليداتو جزء ثاني,0
اودي صراحه خاص الفقهاء ديال هاد البلاد خاصهم يقراو لينا علي الماء ويرشوه علينا بشي طياره يرقيو هاد المجتمع وبالاخص هاد الصقع طاح في غار واله حتا بقا فيا درويش حتا بسال,0
البطريق واعره يا ختي اله يحجبها لوالديها ه غزاله,1
hrebt haqlah,1
alah ykoun 3wanaha mskina,0
هع,1
عهعفالي لان بغتنك,1
bghite nefham had chouha tv achnou el hadafe twarina bhale had elachkale surtout had chare elkarime dyal ramadan vraiment est honteux,0
فاش تزوج بامل صقر ولا كيبان شارف لعجب الرجل منين كايتزوج بوحده صغيره كاتصغرو ولكن منين الراجل كايتزوج بوحده شارفه كاتشرفو,0
ادعموني باشتراك بقناتي بليز,0
متفكرناش عافاك بلي غتغبر ورا كورونا,0
mskin b9a fia,1
برافو وعره كليب واغنيه,1
يا عمري متعيطيش واله واله تحتاجي اي شيء نعاونك انا من الجزائر حسبي اله ونعم الوكيل وين شرفاء المغرب وين وين ساعدوها يا ريت كل الامهات يكونو كيف امك,0
شكون لي غير دخاليه vedio في boîte récépsion جا كيجري اله احفدك اخويا ايمان و بقا تجاوبنا شويه منهم انا شكون بغا ايمن يرد عليه فالتعليقات يله الخوت كلشي يبان,1
عندو انفسال فشخصيه مسكين وله,0
بحال ديما,1
ضرب ابوني نردها ليك,0
المرا لخره في الفيديو فكرتني بنسرين بيما في دزاير,1
اله ا لشله ربي يسعدك يا حفضك رني بكيت ا نا من الجزائر نديرك في عيني ربي معاك و يفرج عليك ا مين ن ن ن ن ن ن ن ن,0
مفهمتش الاغنيه باقا يالاه تلاحت دازت 20 ثانيه ولقيت جوج ديزلايك ه الاغنيه اصلا فيها 3 دقايق يعني الي دار ديزلايك مسمعش حتي لبدايه ديال الاغنيه في قلوبهم مرض فزادهم اله مرضا الهم لاشماته المهم مبروك عليكم راكم طوب والاغنيه واعره تبارك اله عليكم ماشاء اله,1
fkertini la methode et les séries li kan kidir hasan lfad,1
اله يرحمها مسكينه ماشي ساهل فراق الاحبه خصوصا الطريقه باش مات ياربي يوصل هادشي لسي الحموشي ويعاودو يفتحو القضيه,0
تحيه لك السي الخراز من النرويج كنتسني فيديواتك كل نهار كتفكرني بابي رحمه اله عليه نفس الشخصيه و خوك فالحرفه كنسمعلك بعيني مسدودين و كنشوف بابا بين عيني اله يطول عمرك,0
hola signorita la meileure partie,1
اميره الاميرات اك,0
4,1
slti m3ya wa olh ila dhkt,1
بغينا الجزء الاول من مقالب رجاء لعمر بلمير,1
hayawane,0
9ata3tili 9albi walah kon kan byadi chi 7aja n3awnak akhti lah isahal amrak ya rabi,0
استغرله تل عبون بي النعمه,0
miskina lah yihsen li3wan,0
دير الجزء 4,0
d7,1
انا من الجزائر و نتمني ليك تاخذي حقك,0
wlh bkani rachad msikn 3afakom d3iw m3ah kif wahd mn wladkom,0
لفهمت هو انك صورتي لينا الافكار لكيعيشها المخلوق و الجانب الذكي و العبتي ديال الخالق و لكي يعطينا صوره واضحه انهم بجوج مفاهمين حتا وزه علي حسب هاد فيلم قصير,1
ه,1
mskin khanto beanto lah ysmhlha,0
slamera,0
سكوزا بكا سكوزا حوا,0
خوتي شي جيم هنا بغيت نتشهر تا انا,1
يادنيا دبا دور عليك الدنيا وتعرفي بقيمه ديال الاب ديالك ورضاه الولدين,0
وعلاش لفيديوات ديالك دغيا كيساليو,0
اله يرحمك ايمان,0
ما شاء اله يخليكم لبعضياتكم,1
wa bzaf ghir kaykon tal3 lia dem kantfrj fhad jouj kayfwjou 3lya wach ana 3mrni 7iyedte lik zghob,1
ya banti rabi ma3ak walah 9samtili 9albi ya 3zizti hasbiya alah wani3ma el wakil fihoum,0
